"company_id","region_code","coverage"
"creditregistry","EEU",0
"indicina","EEU",0
"africa_polling_institute","EEU",0
"global_infoanalytics","EEU",0
"amini","EEU",0
"research_solutions_africa","EEU",0
"msurvey","EEU",0
"echo_mobile","EEU",0
"viamo","EEU",0
"twaweza","EEU",0
"research_world_intl","EEU",0
"charis_uas","EEU",0
"digital_umuganda","EEU",0
"somali_public_agenda","EEU",0
"mpoi_zimbabwe","EEU",0
"social_research_foundation","EEU",0
"eighty20","EEU",0
"lightstone","EEU",0
"lelapa_ai","EEU",0
"masakhane","EEU",0
"awarri","EEU",0
"romir","EEU",0
"mediascope","EEU",0
"ipsos_comcon","EEU",0
"tiburon_research","EEU",0
"anketolog","EEU",0
"sberindex","EEU",0
"yandex_data","EEU",0
"baw_belarus","EEU",3
"bisam","EEU",0
"demoscope_kz","EEU",0
"ijtimoiy_fikr","EEU",0
"questmobile","EEU",0
"analysys_yiguan","EEU",0
"iimedia","EEU",0
"talkingdata","EEU",0
"aurora_mobile","EEU",0
"miaozhen_admaster","EEU",0
"qichacha","EEU",0
"tianyancha","EEU",0
"wind_information","EEU",0
"intron_health","EEU",0
"african_languages_lab","EEU",0
"aflabox","EEU",0
"tolbi","EEU",0
"soko_aerial","EEU",0
"geoinfotech","EEU",0
"helium_health","EEU",0
"pula","EEU",0
"apollo_agriculture","EEU",0
"hello_tractor","EEU",0
"mpharma","EEU",0
"ehealth_africa","EEU",0
"lacuna_fund","EEU",1
"makerere_ai","EEU",0
"cntxt_ai","EEU",0
"arabic_ai","EEU",0
"aydi","EEU",0
"widebot","EEU",0
"mawdoo3","EEU",0
"aaru","EEU",2
"simile","EEU",2
"conveo","EEU",1
"perspective_ai","EEU",1
"theysaid","EEU",1
"versive","EEU",1
"hivemapper","EEU",1
"dimo","EEU",0
"weatherxm","EEU",1
"nova_labs_helium","EEU",1
"safecast","EEU",1
"biobot","EEU",0
"verily","EEU",0
"wastewaterscan","EEU",0
"hawkeye_360","EEU",3
"unseenlabs","EEU",3
"kleos_space","EEU",3
"naturemetrics","EEU",2
"rainforest_connection","EEU",1
"fugro","EEU",3
"clarity_movement","EEU",2
"aclima","EEU",0
"nuview","EEU",3
"orbital_sidekick","EEU",3
"wyvern","EEU",3
"hydrosat","EEU",3
"muon_space","EEU",3
"myriota","EEU",1
"astrocast","EEU",1
"nearmap","EEU",2
"vexcel_imaging","EEU",2
"airqo","EEU",0
"code_for_africa","EEU",0
"aerobotics","EEU",2
"ujuzikilimo","EEU",0
"robocare","EEU",0
"astral_aerial","EEU",0
"earthranger","EEU",0
"falcon_eye_drones","EEU",0
"falcon_3d","EEU",0
"digital_earth_africa","EEU",0
"sansa","EEU",0
"nasrda","EEU",0
"egsa","EEU",0
"kenya_space_agency","EEU",0
"essti","EEU",0
"mbrsc","EEU",0
"tubitak_uzay","EEU",0
"imagesat","EEU",3
"taranis","EEU",2
"agritask","EEU",2
"asterra","EEU",3
"norc","EEU",0
"westat","EEU",0
"rti_international","EEU",0
"mathematica","EEU",0
"abt_global","EEU",0
"ssrs","EEU",0
"icf_international","EEU",0
"quinnipiac_poll","EEU",0
"marist_poll","EEU",0
"monmouth_poll","EEU",0
"siena_research","EEU",0
"emerson_polling","EEU",0
"surveyusa","EEU",0
"prri","EEU",0
"ap_norc","EEU",0
"civiqs","EEU",0
"echelon_insights","EEU",0
"data_for_progress","EEU",0
"cygnal","EEU",0
"leger","EEU",0
"angus_reid_institute","EEU",0
"nanos_research","EEU",0
"ekos_research","EEU",0
"abacus_data","EEU",0
"environics_research","EEU",0
"skywatch","EEU",3
"mda_space","EEU",3
"ecopia_ai","EEU",3
"farmers_edge","EEU",0
"deveron","EEU",0
"semios","EEU",0
"bluedot","EEU",2
"local_logic","EEU",0
"riskthinking_ai","EEU",2
"triton_digital","EEU",1
"descartes_datamyne","EEU",3
"browse_ai","EEU",2
"internet_archive","EEU",2
"exa_ai","EEU",2
"altana","EEU",3
"project44","EEU",3
"fourkites","EEU",3
"clear_secure","EEU",0
"id_me","EEU",0
"socure","EEU",0
"observa","EEU",0
"ookla","EEU",1
"purpleair","EEU",1
"motive","EEU",0
"lytx","EEU",0
"catalina_marketing","EEU",1
"inmar_intelligence","EEU",0
"data_axle","EEU",0
"bombora","EEU",2
"thinknum","EEU",0
"om1","EEU",0
"verana_health","EEU",0
"atropos_health","EEU",0
"aetion","EEU",0
"edison_research","EEU",0
"luminate_data","EEU",1
"flashpoint","EEU",2
"zignal_labs","EEU",2
"albedo","EEU",3
"centaur_labs","EEU",2
"fulcrum_app","EEU",3
"rep_data","EEU",2
"understanding_america","EEU",0
"ipsos","RUS",1
"kantar","RUS",1
"niq","RUS",1
"circana","RUS",0
"gallup","RUS",2
"yougov","RUS",0
"morning_consult","RUS",0
"pew_research","RUS",1
"verian","RUS",0
"ipsos_mori_uk","RUS",0
"savanta","RUS",0
"system1_group","RUS",0
"euromonitor","RUS",2
"mintel","RUS",0
"statista","RUS",1
"m3_global_research","RUS",0
"escalent","RUS",0
"material_plus","RUS",0
"c_space","RUS",0
"hall_and_partners","RUS",0
"appinio","RUS",0
"attest","RUS",0
"zappi","RUS",0
"suzy","RUS",0
"glimpse_ai","RUS",0
"listen_labs","RUS",0
"strella","RUS",0
"outset_ai","RUS",0
"cint","RUS",1
"dynata","RUS",0
"toluna","RUS",0
"bilendi","RUS",0
"norstat","RUS",0
"prolific","RUS",0
"cloudresearch","RUS",0
"purespectrum","RUS",0
"innovate_mr","RUS",0
"prodege","RUS",0
"disqo","RUS",0
"rakuten_insight","RUS",0
"borderless_access","RUS",0
"milieu_insight","RUS",0
"respondent_io","RUS",0
"qualtrics","RUS",0
"surveymonkey","RUS",2
"alchemer","RUS",2
"forsta","RUS",2
"sawtooth_software","RUS",2
"surveycto","RUS",1
"kobotoolbox","RUS",1
"odk","RUS",1
"commcare_dimagi","RUS",0
"ona","RUS",1
"mwater","RUS",2
"redcap","RUS",1
"gorilla_sc","RUS",2
"credamo","RUS",0
"wenjuanxing","RUS",0
"one_to_one_tunisia","RUS",0
"sigma_conseil","RUS",0
"emrhod_consulting","RUS",0
"elka_consulting","RUS",0
"bjka_consulting","RUS",0
"lms_csa_maroc","RUS",0
"baseera_egypt","RUS",0
"pcpsr","RUS",0
"awrad","RUS",0
"nama_strategic","RUS",0
"css_jordan","RUS",0
"iiacss","RUS",0
"parc_dubai","RUS",0
"ispa_iran","RUS",0
"gamaan","RUS",0
"konda","RUS",0
"metropoll","RUS",0
"areda_survey","RUS",0
"midgam_israel","RUS",0
"ipanel_israel","RUS",0
"arab_barometer","RUS",0
"afrobarometer","RUS",0
"cdd_ghana","RUS",0
"ijr_south_africa","RUS",0
"ids_nairobi","RUS",0
"ireg_benin","RUS",0
"infotrak","RUS",0
"tifa_research","RUS",0
"consumer_insight_africa","RUS",0
"geopoll","RUS",0
"sagaci_research","RUS",0
"noipolls","RUS",0
"sbm_intelligence","RUS",0
"practical_sampling","RUS",0
"ask_afrika","RUS",0
"plus94_research","RUS",0
"citizen_surveys","RUS",0
"busara_center","RUS",0
"ipa_research","RUS",0
"jpal","RUS",0
"laterite","RUS",0
"sixty_decibels","RUS",0
"lokniti_csds","RUS",0
"cvoter","RUS",0
"axis_my_india","RUS",0
"hansa_research","RUS",0
"q_and_q_research","RUS",0
"outline_india","RUS",0
"gallup_pakistan","RUS",0
"lsi_indonesia","RUS",0
"smrc_indonesia","RUS",0
"indikator_politik","RUS",0
"sws_philippines","RUS",0
"pulse_asia","RUS",0
"cimigo","RUS",0
"q_and_me","RUS",0
"indochina_research","RUS",0
"deka_research","RUS",0
"macromill","RUS",0
"intage","RUS",0
"nikkei_research","RUS",0
"cross_marketing","RUS",0
"embrain","RUS",0
"hankook_research","RUS",0
"realmeter","RUS",0
"gallup_korea","RUS",0
"horizon_china","RUS",0
"ctr_china","RUS",0
"csm_media","RUS",0
"datafolha","RUS",0
"ipec_brasil","RUS",0
"quaest","RUS",0
"atlasintel","RUS",0
"consulta_mitofsky","RUS",0
"enkoll","RUS",0
"buendia_marquez","RUS",0
"cadem","RUS",0
"invamer","RUS",0
"datexco","RUS",0
"cid_gallup","RUS",0
"poliarquia","RUS",0
"latinobarometro","RUS",0
"lapop","RUS",0
"levada_center","RUS",3
"vciom","RUS",3
"fom_russia","RUS",3
"russian_field","RUS",3
"kiis","RUS",0
"rating_group","RUS",0
"razumkov_centre","RUS",0
"info_sapiens","RUS",0
"gradus_research","RUS",0
"crrc","RUS",1
"act_georgia","RUS",0
"central_asia_barometer","RUS",3
"m_vector","RUS",3
"siar_research","RUS",3
"ipm_belarus","RUS",3
"roy_morgan","RUS",0
"essential_research","RUS",0
"oztam","RUS",0
"barb_uk","RUS",0
"mediametrie","RUS",0
"barc_india","RUS",0
"video_research_jp","RUS",0
"numeris","RUS",0
"scale_ai","RUS",0
"surge_ai","RUS",0
"mercor","RUS",1
"handshake_ai","RUS",0
"micro1","RUS",1
"turing_com","RUS",1
"invisible_tech","RUS",0
"appen","RUS",1
"toloka","RUS",2
"telus_digital_ai","RUS",1
"imerit","RUS",0
"sama","RUS",0
"cloudfactory","RUS",0
"superannotate","RUS",0
"labelbox","RUS",0
"snorkel_ai","RUS",0
"encord","RUS",0
"v7_labs","RUS",0
"kili_technology","RUS",0
"dataloop","RUS",0
"roboflow","RUS",0
"defined_ai","RUS",0
"shaip","RUS",0
"innodata","RUS",0
"transperfect_dataforce","RUS",0
"speechocean","RUS",1
"datatang","RUS",0
"magic_data_tech","RUS",0
"dataannotation_tech","RUS",0
"pareto_ai","RUS",0
"mturk","RUS",0
"clickworker","RUS",1
"premise_data","RUS",1
"streetbees","RUS",1
"roamler","RUS",0
"field_agent","RUS",0
"gigwalk","RUS",0
"glg","RUS",0
"third_bridge","RUS",0
"guidepoint","RUS",0
"alphasense","RUS",0
"dialectica","RUS",0
"bright_data","RUS",2
"oxylabs","RUS",1
"decodo","RUS",1
"zyte","RUS",1
"apify","RUS",1
"firecrawl","RUS",1
"tavily","RUS",1
"diffbot","RUS",1
"common_crawl","RUS",3
"promptcloud","RUS",1
"grepsr","RUS",1
"nimble_data","RUS",1
"coresignal","RUS",1
"acxiom","RUS",0
"experian","RUS",0
"equifax","RUS",0
"transunion","RUS",0
"liveramp","RUS",0
"epsilon","RUS",0
"lexisnexis_risk","RUS",0
"dun_bradstreet","RUS",1
"cotality","RUS",0
"verisk","RUS",0
"crif","RUS",1
"serasa_experian","RUS",0
"spokeo","RUS",0
"safegraph","RUS",0
"placer_ai","RUS",0
"veraset","RUS",0
"unacast","RUS",0
"foursquare","RUS",0
"kochava_collective","RUS",0
"azira","RUS",0
"advan_research","RUS",0
"huq_industries","RUS",0
"predicio","RUS",0
"positium","RUS",1
"teralytics","RUS",0
"orange_flux_vision","RUS",0
"flowminder","RUS",0
"planet_labs","RUS",3
"vantor","RUS",3
"blacksky","RUS",3
"iceye","RUS",3
"satellogic","RUS",3
"capella_space","RUS",3
"umbra_space","RUS",3
"airbus_ds_geo","RUS",3
"spire_global","RUS",3
"ursa_space","RUS",3
"pixxel","RUS",3
"skyfi","RUS",3
"earthdaily","RUS",3
"satvu","RUS",3
"ghgsat","RUS",3
"kayrros","RUS",2
"descartes_labs","RUS",3
"spaceknow","RUS",3
"synspective","RUS",3
"axelspace","RUS",3
"changguang","RUS",3
"twentyone_at","RUS",3
"tomorrow_io","RUS",2
"windborne","RUS",2
"saildrone","RUS",2
"sofar_ocean","RUS",3
"jupiter_intelligence","RUS",2
"first_street","RUS",0
"fathom_global","RUS",2
"jba_risk","RUS",2
"moodys_rms","RUS",2
"mitiga_solutions","RUS",2
"climateai","RUS",2
"descartes_underwriting","RUS",2
"sylvera","RUS",2
"bezero_carbon","RUS",2
"carbon_mapper","RUS",2
"chloris_geospatial","RUS",2
"nielsen","RUS",0
"comscore","RUS",0
"samba_tv","RUS",0
"ispot_tv","RUS",0
"videoamp","RUS",0
"similarweb","RUS",2
"sensor_tower","RUS",2
"yipitdata","RUS",0
"m_science","RUS",0
"consumer_edge","RUS",0
"earnest_analytics","RUS",0
"facteus","RUS",0
"measurable_ai","RUS",0
"plaid","RUS",0
"tink","RUS",0
"kpler","RUS",3
"vortexa","RUS",3
"windward_ai","RUS",3
"panjiva","RUS",1
"importgenius","RUS",1
"iqvia","RUS",1
"komodo_health","RUS",0
"truveta","RUS",0
"healthverity","RUS",0
"tempus_ai","RUS",0
"datavant","RUS",0
"flatiron_health","RUS",0
"trinetx","RUS",1
"picnichealth","RUS",0
"evidation_health","RUS",0
"medidata","RUS",1
"veeva_crossix","RUS",0
"definitive_healthcare","RUS",0
"uk_biobank","RUS",0
"bgi_genomics","RUS",1
"samsara","RUS",0
"geotab","RUS",0
"inrix","RUS",0
"tomtom","RUS",1
"here_technologies","RUS",1
"cambridge_mobile","RUS",0
"arity","RUS",0
"smartcar","RUS",0
"high_mobility","RUS",0
"dataminr","RUS",2
"recorded_future","RUS",2
"meltwater","RUS",2
"brandwatch","RUS",2
"talkwalker","RUS",2
"sprinklr","RUS",2
"graphika","RUS",2
"babel_street","RUS",2
"sayari","RUS",3
"kharon","RUS",2
"janes","RUS",2
"acled","RUS",3
"gdelt","RUS",3
"bellingcat","RUS",2
"newsguard","RUS",1
"zoominfo","RUS",0
"apollo_io","RUS",1
"cognism","RUS",0
"lusha","RUS",1
"people_data_labs","RUS",0
"opencorporates","RUS",1
"moodys_bvd","RUS",2
"pitchbook","RUS",1
"crunchbase","RUS",1
"tracxn","RUS",1
"dealroom","RUS",1
"numerator","RUS",0
"profitero","RUS",1
"dataweave","RUS",0
"intelligence_node","RUS",1
"trax_retail","RUS",0
"dunnhumby","RUS",0
"eightyfour_51","RUS",0
"clearview_ai","RUS",1
"pimeyes","RUS",1
"tools_for_humanity","RUS",0
"yoti","RUS",0
"idemia","RUS",1
"sensetime","RUS",1
"megvii","RUS",1
"hikvision","RUS",2
"arab_advisors","RUS",0
"asdaa_bcw","RUS",0
"insight_discovery","RUS",0
"ventures_middle_east","RUS",0
"space42","RUS",3
"presight_ai","RUS",1
"lucidya","RUS",0
"mozn","RUS",0
"crowd_analyzer","RUS",0
"tarjama","RUS",0
"idsc_egypt","RUS",0
"rada_research","RUS",0
"statistics_lebanon","RUS",0
"information_international","RUS",0
"scpr_syria","RUS",0
"yemen_polling_center","RUS",0
"diwan_research","RUS",0
"immar_rc","RUS",0
"sunergia","RUS",0
"iranpoll","RUS",0
"turkiye_raporu","RUS",0
"geocartography","RUS",0
"near_east_consulting","RUS",0
"jmcc","RUS",0
"zogby_research","RUS",0
"reach_initiative","RUS",1
"acaps","RUS",2
"afriksurvey","RUS",0
"sagapoll","RUS",0
"dalberg_research","RUS",0
"stears","RUS",0
"datalens_africa","RUS",0
"creditregistry","RUS",0
"indicina","RUS",0
"africa_polling_institute","RUS",0
"global_infoanalytics","RUS",0
"amini","RUS",0
"research_solutions_africa","RUS",0
"msurvey","RUS",0
"echo_mobile","RUS",0
"viamo","RUS",0
"twaweza","RUS",0
"research_world_intl","RUS",0
"charis_uas","RUS",0
"digital_umuganda","RUS",0
"somali_public_agenda","RUS",0
"mpoi_zimbabwe","RUS",0
"social_research_foundation","RUS",0
"eighty20","RUS",0
"lightstone","RUS",0
"lelapa_ai","RUS",0
"masakhane","RUS",0
"awarri","RUS",0
"romir","RUS",3
"mediascope","RUS",3
"ipsos_comcon","RUS",3
"tiburon_research","RUS",3
"anketolog","RUS",3
"sberindex","RUS",3
"yandex_data","RUS",3
"baw_belarus","RUS",0
"bisam","RUS",3
"demoscope_kz","RUS",3
"ijtimoiy_fikr","RUS",3
"questmobile","RUS",0
"analysys_yiguan","RUS",0
"iimedia","RUS",0
"talkingdata","RUS",0
"aurora_mobile","RUS",0
"miaozhen_admaster","RUS",0
"qichacha","RUS",0
"tianyancha","RUS",0
"wind_information","RUS",0
"intron_health","RUS",0
"african_languages_lab","RUS",0
"aflabox","RUS",0
"tolbi","RUS",0
"soko_aerial","RUS",0
"geoinfotech","RUS",0
"helium_health","RUS",0
"pula","RUS",0
"apollo_agriculture","RUS",0
"hello_tractor","RUS",0
"mpharma","RUS",0
"ehealth_africa","RUS",0
"lacuna_fund","RUS",0
"makerere_ai","RUS",0
"cntxt_ai","RUS",0
"arabic_ai","RUS",0
"aydi","RUS",0
"widebot","RUS",0
"mawdoo3","RUS",0
"aaru","RUS",1
"simile","RUS",1
"conveo","RUS",0
"perspective_ai","RUS",0
"theysaid","RUS",0
"versive","RUS",0
"hivemapper","RUS",0
"dimo","RUS",0
"weatherxm","RUS",0
"nova_labs_helium","RUS",0
"safecast","RUS",0
"biobot","RUS",0
"verily","RUS",0
"wastewaterscan","RUS",0
"hawkeye_360","RUS",3
"unseenlabs","RUS",3
"kleos_space","RUS",3
"naturemetrics","RUS",2
"rainforest_connection","RUS",1
"fugro","RUS",3
"clarity_movement","RUS",2
"aclima","RUS",0
"nuview","RUS",3
"orbital_sidekick","RUS",3
"wyvern","RUS",3
"hydrosat","RUS",3
"muon_space","RUS",3
"myriota","RUS",0
"astrocast","RUS",0
"nearmap","RUS",2
"vexcel_imaging","RUS",2
"airqo","RUS",0
"code_for_africa","RUS",0
"aerobotics","RUS",2
"ujuzikilimo","RUS",0
"robocare","RUS",0
"astral_aerial","RUS",0
"earthranger","RUS",0
"falcon_eye_drones","RUS",0
"falcon_3d","RUS",0
"digital_earth_africa","RUS",0
"sansa","RUS",0
"nasrda","RUS",0
"egsa","RUS",0
"kenya_space_agency","RUS",0
"essti","RUS",0
"mbrsc","RUS",0
"tubitak_uzay","RUS",0
"imagesat","RUS",3
"taranis","RUS",2
"agritask","RUS",2
"asterra","RUS",3
"norc","RUS",0
"westat","RUS",0
"rti_international","RUS",0
"mathematica","RUS",0
"abt_global","RUS",0
"ssrs","RUS",0
"icf_international","RUS",0
"quinnipiac_poll","RUS",0
"marist_poll","RUS",0
"monmouth_poll","RUS",0
"siena_research","RUS",0
"emerson_polling","RUS",0
"surveyusa","RUS",0
"prri","RUS",0
"ap_norc","RUS",0
"civiqs","RUS",0
"echelon_insights","RUS",0
"data_for_progress","RUS",0
"cygnal","RUS",0
"leger","RUS",0
"angus_reid_institute","RUS",0
"nanos_research","RUS",0
"ekos_research","RUS",0
"abacus_data","RUS",0
"environics_research","RUS",0
"skywatch","RUS",3
"mda_space","RUS",3
"ecopia_ai","RUS",3
"farmers_edge","RUS",0
"deveron","RUS",0
"semios","RUS",0
"bluedot","RUS",2
"local_logic","RUS",0
"riskthinking_ai","RUS",2
"triton_digital","RUS",0
"descartes_datamyne","RUS",3
"browse_ai","RUS",1
"internet_archive","RUS",1
"exa_ai","RUS",1
"altana","RUS",3
"project44","RUS",3
"fourkites","RUS",3
"clear_secure","RUS",0
"id_me","RUS",0
"socure","RUS",0
"observa","RUS",0
"ookla","RUS",0
"purpleair","RUS",0
"motive","RUS",0
"lytx","RUS",0
"catalina_marketing","RUS",0
"inmar_intelligence","RUS",0
"data_axle","RUS",0
"bombora","RUS",1
"thinknum","RUS",0
"om1","RUS",0
"verana_health","RUS",0
"atropos_health","RUS",0
"aetion","RUS",0
"edison_research","RUS",0
"luminate_data","RUS",0
"flashpoint","RUS",2
"zignal_labs","RUS",2
"albedo","RUS",3
"centaur_labs","RUS",0
"fulcrum_app","RUS",2
"rep_data","RUS",0
"understanding_america","RUS",0
"ipsos","MENA",3
"kantar","MENA",2
"niq","MENA",2
"circana","MENA",0
"gallup","MENA",2
"yougov","MENA",2
"morning_consult","MENA",1
"pew_research","MENA",2
"verian","MENA",1
"ipsos_mori_uk","MENA",0
"savanta","MENA",1
"system1_group","MENA",1
"euromonitor","MENA",3
"mintel","MENA",0
"statista","MENA",2
"m3_global_research","MENA",1
"escalent","MENA",1
"material_plus","MENA",1
"c_space","MENA",1
"hall_and_partners","MENA",1
"appinio","MENA",1
"attest","MENA",1
"zappi","MENA",1
"suzy","MENA",0
"glimpse_ai","MENA",0
"listen_labs","MENA",1
"strella","MENA",0
"outset_ai","MENA",1
"cint","MENA",2
"dynata","MENA",1
"toluna","MENA",2
"bilendi","MENA",0
"norstat","MENA",0
"prolific","MENA",1
"cloudresearch","MENA",0
"purespectrum","MENA",0
"innovate_mr","MENA",0
"prodege","MENA",0
"disqo","MENA",0
"rakuten_insight","MENA",0
"borderless_access","MENA",2
"milieu_insight","MENA",0
"respondent_io","MENA",0
"qualtrics","MENA",2
"surveymonkey","MENA",3
"alchemer","MENA",3
"forsta","MENA",3
"sawtooth_software","MENA",3
"surveycto","MENA",3
"kobotoolbox","MENA",3
"odk","MENA",3
"commcare_dimagi","MENA",2
"ona","MENA",2
"mwater","MENA",3
"redcap","MENA",2
"gorilla_sc","MENA",3
"credamo","MENA",0
"wenjuanxing","MENA",0
"one_to_one_tunisia","MENA",3
"sigma_conseil","MENA",3
"emrhod_consulting","MENA",3
"elka_consulting","MENA",3
"bjka_consulting","MENA",3
"lms_csa_maroc","MENA",3
"baseera_egypt","MENA",3
"pcpsr","MENA",3
"awrad","MENA",3
"nama_strategic","MENA",3
"css_jordan","MENA",3
"iiacss","MENA",3
"parc_dubai","MENA",3
"ispa_iran","MENA",3
"gamaan","MENA",3
"konda","MENA",3
"metropoll","MENA",3
"areda_survey","MENA",3
"midgam_israel","MENA",3
"ipanel_israel","MENA",3
"arab_barometer","MENA",3
"afrobarometer","MENA",1
"cdd_ghana","MENA",0
"ijr_south_africa","MENA",0
"ids_nairobi","MENA",0
"ireg_benin","MENA",0
"infotrak","MENA",0
"tifa_research","MENA",0
"consumer_insight_africa","MENA",0
"geopoll","MENA",2
"sagaci_research","MENA",0
"noipolls","MENA",0
"sbm_intelligence","MENA",0
"practical_sampling","MENA",0
"ask_afrika","MENA",0
"plus94_research","MENA",0
"citizen_surveys","MENA",0
"busara_center","MENA",0
"ipa_research","MENA",1
"jpal","MENA",1
"laterite","MENA",0
"sixty_decibels","MENA",1
"lokniti_csds","MENA",0
"cvoter","MENA",0
"axis_my_india","MENA",0
"hansa_research","MENA",0
"q_and_q_research","MENA",0
"outline_india","MENA",0
"gallup_pakistan","MENA",0
"lsi_indonesia","MENA",0
"smrc_indonesia","MENA",0
"indikator_politik","MENA",0
"sws_philippines","MENA",0
"pulse_asia","MENA",0
"cimigo","MENA",0
"q_and_me","MENA",0
"indochina_research","MENA",0
"deka_research","MENA",0
"macromill","MENA",0
"intage","MENA",0
"nikkei_research","MENA",0
"cross_marketing","MENA",0
"embrain","MENA",0
"hankook_research","MENA",0
"realmeter","MENA",0
"gallup_korea","MENA",0
"horizon_china","MENA",0
"ctr_china","MENA",0
"csm_media","MENA",0
"datafolha","MENA",0
"ipec_brasil","MENA",0
"quaest","MENA",0
"atlasintel","MENA",1
"consulta_mitofsky","MENA",0
"enkoll","MENA",0
"buendia_marquez","MENA",0
"cadem","MENA",0
"invamer","MENA",0
"datexco","MENA",0
"cid_gallup","MENA",0
"poliarquia","MENA",0
"latinobarometro","MENA",0
"lapop","MENA",0
"levada_center","MENA",0
"vciom","MENA",0
"fom_russia","MENA",0
"russian_field","MENA",0
"kiis","MENA",0
"rating_group","MENA",0
"razumkov_centre","MENA",0
"info_sapiens","MENA",0
"gradus_research","MENA",0
"crrc","MENA",1
"act_georgia","MENA",0
"central_asia_barometer","MENA",0
"m_vector","MENA",0
"siar_research","MENA",0
"ipm_belarus","MENA",0
"roy_morgan","MENA",0
"essential_research","MENA",0
"oztam","MENA",0
"barb_uk","MENA",0
"mediametrie","MENA",0
"barc_india","MENA",0
"video_research_jp","MENA",0
"numeris","MENA",0
"scale_ai","MENA",1
"surge_ai","MENA",1
"mercor","MENA",1
"handshake_ai","MENA",0
"micro1","MENA",1
"turing_com","MENA",1
"invisible_tech","MENA",1
"appen","MENA",2
"toloka","MENA",2
"telus_digital_ai","MENA",2
"imerit","MENA",0
"sama","MENA",0
"cloudfactory","MENA",0
"superannotate","MENA",1
"labelbox","MENA",1
"snorkel_ai","MENA",0
"encord","MENA",0
"v7_labs","MENA",0
"kili_technology","MENA",0
"dataloop","MENA",2
"roboflow","MENA",1
"defined_ai","MENA",1
"shaip","MENA",0
"innodata","MENA",0
"transperfect_dataforce","MENA",1
"speechocean","MENA",1
"datatang","MENA",0
"magic_data_tech","MENA",0
"dataannotation_tech","MENA",0
"pareto_ai","MENA",0
"mturk","MENA",0
"clickworker","MENA",1
"premise_data","MENA",3
"streetbees","MENA",1
"roamler","MENA",0
"field_agent","MENA",0
"gigwalk","MENA",0
"glg","MENA",1
"third_bridge","MENA",1
"guidepoint","MENA",1
"alphasense","MENA",1
"dialectica","MENA",1
"bright_data","MENA",3
"oxylabs","MENA",2
"decodo","MENA",2
"zyte","MENA",2
"apify","MENA",2
"firecrawl","MENA",2
"tavily","MENA",2
"diffbot","MENA",2
"common_crawl","MENA",3
"promptcloud","MENA",2
"grepsr","MENA",2
"nimble_data","MENA",2
"coresignal","MENA",1
"acxiom","MENA",0
"experian","MENA",1
"equifax","MENA",0
"transunion","MENA",0
"liveramp","MENA",0
"epsilon","MENA",0
"lexisnexis_risk","MENA",1
"dun_bradstreet","MENA",2
"cotality","MENA",0
"verisk","MENA",1
"crif","MENA",1
"serasa_experian","MENA",0
"spokeo","MENA",0
"safegraph","MENA",1
"placer_ai","MENA",0
"veraset","MENA",0
"unacast","MENA",0
"foursquare","MENA",1
"kochava_collective","MENA",1
"azira","MENA",1
"advan_research","MENA",0
"huq_industries","MENA",0
"predicio","MENA",0
"positium","MENA",1
"teralytics","MENA",1
"orange_flux_vision","MENA",2
"flowminder","MENA",1
"planet_labs","MENA",3
"vantor","MENA",3
"blacksky","MENA",3
"iceye","MENA",3
"satellogic","MENA",3
"capella_space","MENA",3
"umbra_space","MENA",3
"airbus_ds_geo","MENA",3
"spire_global","MENA",3
"ursa_space","MENA",3
"pixxel","MENA",3
"skyfi","MENA",3
"earthdaily","MENA",3
"satvu","MENA",3
"ghgsat","MENA",3
"kayrros","MENA",2
"descartes_labs","MENA",3
"spaceknow","MENA",3
"synspective","MENA",3
"axelspace","MENA",3
"changguang","MENA",3
"twentyone_at","MENA",3
"tomorrow_io","MENA",2
"windborne","MENA",2
"saildrone","MENA",2
"sofar_ocean","MENA",3
"jupiter_intelligence","MENA",2
"first_street","MENA",0
"fathom_global","MENA",2
"jba_risk","MENA",2
"moodys_rms","MENA",2
"mitiga_solutions","MENA",2
"climateai","MENA",2
"descartes_underwriting","MENA",2
"sylvera","MENA",2
"bezero_carbon","MENA",2
"carbon_mapper","MENA",2
"chloris_geospatial","MENA",2
"nielsen","MENA",1
"comscore","MENA",1
"samba_tv","MENA",0
"ispot_tv","MENA",0
"videoamp","MENA",0
"similarweb","MENA",3
"sensor_tower","MENA",3
"yipitdata","MENA",0
"m_science","MENA",0
"consumer_edge","MENA",0
"earnest_analytics","MENA",0
"facteus","MENA",0
"measurable_ai","MENA",2
"plaid","MENA",0
"tink","MENA",0
"kpler","MENA",3
"vortexa","MENA",3
"windward_ai","MENA",3
"panjiva","MENA",1
"importgenius","MENA",1
"iqvia","MENA",1
"komodo_health","MENA",0
"truveta","MENA",0
"healthverity","MENA",0
"tempus_ai","MENA",0
"datavant","MENA",0
"flatiron_health","MENA",0
"trinetx","MENA",1
"picnichealth","MENA",0
"evidation_health","MENA",0
"medidata","MENA",2
"veeva_crossix","MENA",0
"definitive_healthcare","MENA",0
"uk_biobank","MENA",0
"bgi_genomics","MENA",1
"samsara","MENA",0
"geotab","MENA",1
"inrix","MENA",1
"tomtom","MENA",2
"here_technologies","MENA",2
"cambridge_mobile","MENA",0
"arity","MENA",0
"smartcar","MENA",0
"high_mobility","MENA",0
"dataminr","MENA",2
"recorded_future","MENA",2
"meltwater","MENA",2
"brandwatch","MENA",2
"talkwalker","MENA",2
"sprinklr","MENA",2
