"company_id","domain_code","weight"
"motivaction","public_opinion",2
"nipo_nfield","public_opinion",2
"lifelines","public_opinion",0
"ivox","public_opinion",2
"sora_institute","public_opinion",2
"gfs_bern","public_opinion",2
"sotomo","public_opinion",2
"link_institut","public_opinion",2
"red_c","public_opinion",2
"epinion","public_opinion",2
"voxmeter","public_opinion",2
"novus","public_opinion",2
"taloustutkimus","public_opinion",2
"finngen","public_opinion",0
"decode_genetics","public_opinion",0
"signicat","public_opinion",0
"natcen","public_opinion",2
"understanding_society","public_opinion",0
"uk_data_service","public_opinion",2
"opinium","public_opinion",2
"survation","public_opinion",2
"deltapoll","public_opinion",2
"focaldata","public_opinion",2
"jl_partners","public_opinion",2
"more_in_common","public_opinion",2
"bmg_research","public_opinion",2
"signal_ai","public_opinion",0
"rezatec","public_opinion",0
"open_cosmos","public_opinion",0
"iproov","public_opinion",0
"truelayer","public_opinion",0
"yapily","public_opinion",0
"our_future_health","public_opinion",0
"lifebit","public_opinion",0
"ovilongwa","public_opinion",2
"star_awards_bwa","public_opinion",2
"igd_burkina","public_opinion",2
"gradis_burundi","public_opinion",2
"afrosondagem","public_opinion",2
"cible_cameroun","public_opinion",2
"laereag_tchad","public_opinion",2
"avenir_nepad_congo","public_opinion",2
"cofinco_comores","public_opinion",2
"zechlab","public_opinion",2
"qa_strategic_swz","public_opinion",2
"abcon_ethiopia","public_opinion",2
"cergep_gabon","public_opinion",2
"stat_view_guinea","public_opinion",2
"igpad_guinea_bissau","public_opinion",2
"advision_lesotho","public_opinion",2
"cdg_liberia","public_opinion",2
"coef_resources","public_opinion",2
"csr_malawi","public_opinion",2
"great_mali","public_opinion",2
"sista_consult","public_opinion",2
"straconsult_mus","public_opinion",2
"gsc_morocco","public_opinion",2
"cs_research_moz","public_opinion",2
"survey_warehouse","public_opinion",2
"lasdel_niger","public_opinion",2
"cres_senegal","public_opinion",2
"igr_sierra_leone","public_opinion",2
"sudan_polling_center","public_opinion",2
"repoa_tanzania","public_opinion",2
"crpd_gambia","public_opinion",2
"crop_togo","public_opinion",2
"hatchile_uganda","public_opinion",2
"cesor_zambia","public_opinion",2
"smile_identity","public_opinion",0
"zindi","public_opinion",0
"kartoza","public_opinion",0
"geoterraimage","public_opinion",0
"spatial_collective","public_opinion",0
"ramani_huria","public_opinion",0
"farmerline","public_opinion",0
"esoko","public_opinion",0
"sunculture","public_opinion",0
"thriveagric","public_opinion",0
"mono_nigeria","public_opinion",0
"stitch_za","public_opinion",0
"metropol_kenya","public_opinion",0
"crc_credit_bureau","public_opinion",0
"africa_check","public_opinion",2
"dubawa","public_opinion",1
"ilara_health","public_opinion",0
"jacaranda_health","public_opinion",0
"reelforge","public_opinion",0
"prembly","public_opinion",0
"youverify","public_opinion",0
"data_science_nigeria","public_opinion",0
"icog_labs","public_opinion",0
"lesan_ai","public_opinion",0
"kobo360","public_opinion",0
"lori_systems","public_opinion",0
"irsm_algeria","public_opinion",1
"cread_algeria","public_opinion",2
"optimar","public_opinion",2
"orc_arastirma","public_opinion",2
"avrasya_arastirma","public_opinion",2
"genar","public_opinion",2
"yoneylem","public_opinion",2
"sonar_arastirma","public_opinion",2
"gezici_arastirma","public_opinion",2
"mak_danismanlik","public_opinion",2
"piar_arastirma","public_opinion",2
"insider_tr","public_opinion",0
"acrps_doha","public_opinion",2
"sesri_qatar","public_opinion",2
"qcri","public_opinion",0
"sdaia","public_opinion",0
"elm_saudi","public_opinion",0
"saudi_space_agency","public_opinion",0
"simah","public_opinion",0
"derasat","public_opinion",2
"cri_lebanon","public_opinion",2
"infopro_lebanon","public_opinion",0
"albayan_iraq","public_opinion",2
"mas_palestine","public_opinion",2
"altibbi","public_opinion",0
"maqsam","public_opinion",0
"el_zanaty","public_opinion",2
"i_score_egypt","public_opinion",0
"intella_ai","public_opinion",0
"marocmetrie","public_opinion",0
"aarc_international","public_opinion",2
"chifco","public_opinion",0
"m42","public_opinion",0
"aecb","public_opinion",0
"derq","public_opinion",0
"israel_democracy_institute","public_opinion",2
"zencity","public_opinion",2
"cognyte","public_opinion",0
"ahri_south_africa","public_opinion",0
"agincourt_wits","public_opinion",0
"saprin","public_opinion",0
"aphrc","public_opinion",0
"kemri_wellcome","public_opinion",0
"ifakara_health","public_opinion",0
"manhica_cisim","public_opinion",0
"mrc_gambia","public_opinion",0
"navrongo_hrc","public_opinion",0
"rakai_health","public_opinion",0
"malawi_liverpool_wellcome","public_opinion",0
"cidrz","public_opinion",0
"kersa_hdss","public_opinion",0
"nouna_crsn","public_opinion",0
"apcc","public_opinion",0
"h3africa","public_opinion",0
"hsrc","public_opinion",2
"saldru","public_opinion",0
"datafirst","public_opinion",2
"isser_ghana","public_opinion",0
"eprc_uganda","public_opinion",1
"esrf_tanzania","public_opinion",2
"csea_nigeria","public_opinion",0
"pesacheck","public_opinion",2
"freshly_ground_insights","public_opinion",2
"columinate","public_opinion",2
"persian_cohort","public_opinion",0
"golestan_cohort","public_opinion",0
"qatar_biobank","public_opinion",0
"moroccan_genome","public_opinion",0
"afristat","public_opinion",0
"statafric","public_opinion",0
"afdb_statistics","public_opinion",0
"sanbi","public_opinion",0
"africas_talking","public_opinion",0
"onafriq","public_opinion",0
"cellulant","public_opinion",0
"codesria","public_opinion",2
"aerc","public_opinion",0
"pasgr","public_opinion",2
"iss_africa","public_opinion",2
"nextier_spd","public_opinion",1
"heritage_institute","public_opinion",2
"zeparu","public_opinion",1
"bidpa","public_opinion",2
"ippr_namibia","public_opinion",2
"nkafu","public_opinion",2
"cires_ivoire","public_opinion",0
"iese_mozambique","public_opinion",2
"zipar","public_opinion",1
"riwi","public_opinion",2
"pricestats","public_opinion",0
"soundthinking","public_opinion",0
"alphonso","public_opinion",0
"opensignal","public_opinion",0
"nexar","public_opinion",0
"geodnet","public_opinion",0
"wingbits","public_opinion",0
"flightradar24","public_opinion",0
"karya","public_opinion",0
"airwars","public_opinion",0
"mnemonic","public_opinion",0
"forensic_architecture","public_opinion",0
"atlas_ai","public_opinion",0
"fraym","public_opinion",2
"rs_metrics","public_opinion",0
"yodlee","public_opinion",0
"empatica","public_opinion",0
"sonde_health","public_opinion",0
"origin_wireless","public_opinion",0
"vayyar","public_opinion",0
"bidgely","public_opinion",0
"wildlife_insights","public_opinion",0
"atlan_space","public_opinion",0
"cellebrite","public_opinion",0
"nso_group","public_opinion",0
"candiru","public_opinion",0
"paragon_solutions","public_opinion",0
"kando","public_opinion",0
"beehero","public_opinion",0
"seetree","public_opinion",0
"lean_technologies","public_opinion",0
"ushahidi","public_opinion",2
"sunbird_ai","public_opinion",0
"terragon","public_opinion",0
"zenvus","public_opinion",0
"dataphyte","public_opinion",2
"berci","public_opinion",2
"iford","public_opinion",1
"iki_malawi","public_opinion",0
"jumo","public_opinion",0
"kifiya","public_opinion",0
"omnisient","public_opinion",0
"humangle","public_opinion",0
"timbuktu_institute","public_opinion",2
"ayin_network","public_opinion",0
"sudan_transparency","public_opinion",0
"ipsos","health_clinical",1
"kantar","health_clinical",0
"niq","health_clinical",0
"circana","health_clinical",0
"gallup","health_clinical",1
"yougov","health_clinical",0
"morning_consult","health_clinical",0
"pew_research","health_clinical",0
"verian","health_clinical",2
"ipsos_mori_uk","health_clinical",1
"savanta","health_clinical",0
"system1_group","health_clinical",0
"euromonitor","health_clinical",0
"mintel","health_clinical",0
"statista","health_clinical",0
"m3_global_research","health_clinical",2
"escalent","health_clinical",0
"material_plus","health_clinical",0
"c_space","health_clinical",0
"hall_and_partners","health_clinical",0
"appinio","health_clinical",0
"attest","health_clinical",0
"zappi","health_clinical",0
"suzy","health_clinical",0
"glimpse_ai","health_clinical",0
"listen_labs","health_clinical",0
"strella","health_clinical",0
"outset_ai","health_clinical",0
"cint","health_clinical",0
"dynata","health_clinical",0
"toluna","health_clinical",0
"bilendi","health_clinical",0
"norstat","health_clinical",0
"prolific","health_clinical",0
"cloudresearch","health_clinical",0
"purespectrum","health_clinical",0
"innovate_mr","health_clinical",0
"prodege","health_clinical",0
"disqo","health_clinical",0
"rakuten_insight","health_clinical",0
"borderless_access","health_clinical",2
"milieu_insight","health_clinical",0
"respondent_io","health_clinical",0
"qualtrics","health_clinical",0
"surveymonkey","health_clinical",0
"alchemer","health_clinical",0
"forsta","health_clinical",2
"sawtooth_software","health_clinical",0
"surveycto","health_clinical",2
"kobotoolbox","health_clinical",2
"odk","health_clinical",2
"commcare_dimagi","health_clinical",2
"ona","health_clinical",2
"mwater","health_clinical",2
"redcap","health_clinical",2
"gorilla_sc","health_clinical",0
"credamo","health_clinical",0
"wenjuanxing","health_clinical",0
"one_to_one_tunisia","health_clinical",0
"sigma_conseil","health_clinical",0
"emrhod_consulting","health_clinical",0
"elka_consulting","health_clinical",0
"bjka_consulting","health_clinical",0
"lms_csa_maroc","health_clinical",0
"baseera_egypt","health_clinical",1
"pcpsr","health_clinical",0
"awrad","health_clinical",0
"nama_strategic","health_clinical",0
"css_jordan","health_clinical",0
"iiacss","health_clinical",0
"parc_dubai","health_clinical",0
"ispa_iran","health_clinical",0
"gamaan","health_clinical",0
"konda","health_clinical",0
"metropoll","health_clinical",0
"areda_survey","health_clinical",0
"midgam_israel","health_clinical",0
"ipanel_israel","health_clinical",0
"arab_barometer","health_clinical",0
"afrobarometer","health_clinical",1
"cdd_ghana","health_clinical",0
"ijr_south_africa","health_clinical",0
"ids_nairobi","health_clinical",0
"ireg_benin","health_clinical",0
"infotrak","health_clinical",0
"tifa_research","health_clinical",0
"consumer_insight_africa","health_clinical",0
"geopoll","health_clinical",1
"sagaci_research","health_clinical",0
"noipolls","health_clinical",2
"sbm_intelligence","health_clinical",0
"practical_sampling","health_clinical",0
"ask_afrika","health_clinical",0
"plus94_research","health_clinical",0
"citizen_surveys","health_clinical",0
"busara_center","health_clinical",1
"ipa_research","health_clinical",1
"jpal","health_clinical",1
"laterite","health_clinical",1
"sixty_decibels","health_clinical",2
"lokniti_csds","health_clinical",0
"cvoter","health_clinical",0
"axis_my_india","health_clinical",0
"hansa_research","health_clinical",0
"q_and_q_research","health_clinical",2
"outline_india","health_clinical",2
"gallup_pakistan","health_clinical",0
"lsi_indonesia","health_clinical",0
"smrc_indonesia","health_clinical",0
"indikator_politik","health_clinical",0
"sws_philippines","health_clinical",1
"pulse_asia","health_clinical",0
"cimigo","health_clinical",0
"q_and_me","health_clinical",0
"indochina_research","health_clinical",0
"deka_research","health_clinical",0
"macromill","health_clinical",0
"intage","health_clinical",1
"nikkei_research","health_clinical",0
"cross_marketing","health_clinical",0
"embrain","health_clinical",0
"hankook_research","health_clinical",0
"realmeter","health_clinical",0
"gallup_korea","health_clinical",0
"horizon_china","health_clinical",0
"ctr_china","health_clinical",0
"csm_media","health_clinical",0
"datafolha","health_clinical",0
"ipec_brasil","health_clinical",0
"quaest","health_clinical",0
"atlasintel","health_clinical",0
"consulta_mitofsky","health_clinical",0
"enkoll","health_clinical",0
"buendia_marquez","health_clinical",0
"cadem","health_clinical",0
"invamer","health_clinical",0
"datexco","health_clinical",0
"cid_gallup","health_clinical",0
"poliarquia","health_clinical",0
"latinobarometro","health_clinical",0
"lapop","health_clinical",0
"levada_center","health_clinical",0
"vciom","health_clinical",0
"fom_russia","health_clinical",0
"russian_field","health_clinical",0
"kiis","health_clinical",0
"rating_group","health_clinical",0
"razumkov_centre","health_clinical",0
"info_sapiens","health_clinical",0
"gradus_research","health_clinical",0
"crrc","health_clinical",0
"act_georgia","health_clinical",0
"central_asia_barometer","health_clinical",0
"m_vector","health_clinical",0
"siar_research","health_clinical",0
"ipm_belarus","health_clinical",0
"roy_morgan","health_clinical",0
"essential_research","health_clinical",0
"oztam","health_clinical",0
"barb_uk","health_clinical",0
"mediametrie","health_clinical",0
"barc_india","health_clinical",0
"video_research_jp","health_clinical",0
"numeris","health_clinical",0
"scale_ai","health_clinical",0
"surge_ai","health_clinical",0
"mercor","health_clinical",0
"handshake_ai","health_clinical",0
"micro1","health_clinical",0
"turing_com","health_clinical",0
"invisible_tech","health_clinical",0
"appen","health_clinical",0
"toloka","health_clinical",0
"telus_digital_ai","health_clinical",0
"imerit","health_clinical",2
"sama","health_clinical",0
"cloudfactory","health_clinical",0
"superannotate","health_clinical",0
"labelbox","health_clinical",0
"snorkel_ai","health_clinical",0
"encord","health_clinical",2
"v7_labs","health_clinical",2
"kili_technology","health_clinical",0
"dataloop","health_clinical",0
"roboflow","health_clinical",0
"defined_ai","health_clinical",0
"shaip","health_clinical",2
"innodata","health_clinical",0
"transperfect_dataforce","health_clinical",0
"speechocean","health_clinical",0
"datatang","health_clinical",0
"magic_data_tech","health_clinical",0
"dataannotation_tech","health_clinical",0
"pareto_ai","health_clinical",0
"mturk","health_clinical",0
"clickworker","health_clinical",0
"premise_data","health_clinical",0
"streetbees","health_clinical",1
"roamler","health_clinical",0
"field_agent","health_clinical",0
"gigwalk","health_clinical",0
"glg","health_clinical",1
"third_bridge","health_clinical",0
"guidepoint","health_clinical",2
"alphasense","health_clinical",0
"dialectica","health_clinical",0
"bright_data","health_clinical",0
"oxylabs","health_clinical",0
"decodo","health_clinical",0
"zyte","health_clinical",0
"apify","health_clinical",0
"firecrawl","health_clinical",0
"tavily","health_clinical",0
"diffbot","health_clinical",0
"common_crawl","health_clinical",0
"promptcloud","health_clinical",0
"grepsr","health_clinical",0
"nimble_data","health_clinical",0
"coresignal","health_clinical",0
"acxiom","health_clinical",0
"experian","health_clinical",0
"equifax","health_clinical",0
"transunion","health_clinical",0
"liveramp","health_clinical",0
"epsilon","health_clinical",0
"lexisnexis_risk","health_clinical",0
"dun_bradstreet","health_clinical",0
"cotality","health_clinical",0
"verisk","health_clinical",0
"crif","health_clinical",0
"serasa_experian","health_clinical",0
"spokeo","health_clinical",0
"safegraph","health_clinical",0
"placer_ai","health_clinical",0
"veraset","health_clinical",0
"unacast","health_clinical",0
"foursquare","health_clinical",0
"kochava_collective","health_clinical",0
"azira","health_clinical",0
"advan_research","health_clinical",0
"huq_industries","health_clinical",0
"predicio","health_clinical",0
"positium","health_clinical",0
"teralytics","health_clinical",0
"orange_flux_vision","health_clinical",0
"flowminder","health_clinical",1
"planet_labs","health_clinical",0
"vantor","health_clinical",0
"blacksky","health_clinical",0
"iceye","health_clinical",0
"satellogic","health_clinical",0
"capella_space","health_clinical",0
"umbra_space","health_clinical",0
"airbus_ds_geo","health_clinical",0
"spire_global","health_clinical",0
"ursa_space","health_clinical",0
"pixxel","health_clinical",0
"skyfi","health_clinical",0
"earthdaily","health_clinical",0
"satvu","health_clinical",0
"ghgsat","health_clinical",0
"kayrros","health_clinical",0
"descartes_labs","health_clinical",0
"spaceknow","health_clinical",0
"synspective","health_clinical",0
"axelspace","health_clinical",0
"changguang","health_clinical",0
"twentyone_at","health_clinical",0
"tomorrow_io","health_clinical",0
"windborne","health_clinical",0
"saildrone","health_clinical",0
"sofar_ocean","health_clinical",0
"jupiter_intelligence","health_clinical",0
"first_street","health_clinical",0
"fathom_global","health_clinical",0
"jba_risk","health_clinical",0
"moodys_rms","health_clinical",0
"mitiga_solutions","health_clinical",0
"climateai","health_clinical",0
"descartes_underwriting","health_clinical",0
"sylvera","health_clinical",0
"bezero_carbon","health_clinical",0
"carbon_mapper","health_clinical",0
"chloris_geospatial","health_clinical",0
"nielsen","health_clinical",0
"comscore","health_clinical",0
"samba_tv","health_clinical",0
"ispot_tv","health_clinical",0
"videoamp","health_clinical",0
"similarweb","health_clinical",0
"sensor_tower","health_clinical",0
"yipitdata","health_clinical",0
"m_science","health_clinical",0
"consumer_edge","health_clinical",0
"earnest_analytics","health_clinical",2
"facteus","health_clinical",0
"measurable_ai","health_clinical",0
"plaid","health_clinical",0
"tink","health_clinical",0
"kpler","health_clinical",0
"vortexa","health_clinical",0
"windward_ai","health_clinical",0
"panjiva","health_clinical",0
"importgenius","health_clinical",0
"iqvia","health_clinical",2
"komodo_health","health_clinical",2
"truveta","health_clinical",2
"healthverity","health_clinical",2
"tempus_ai","health_clinical",2
"datavant","health_clinical",2
"flatiron_health","health_clinical",2
"trinetx","health_clinical",2
"picnichealth","health_clinical",2
"evidation_health","health_clinical",2
"medidata","health_clinical",2
"veeva_crossix","health_clinical",2
"definitive_healthcare","health_clinical",2
"uk_biobank","health_clinical",2
"bgi_genomics","health_clinical",2
"samsara","health_clinical",0
"geotab","health_clinical",0
"inrix","health_clinical",0
"tomtom","health_clinical",0
"here_technologies","health_clinical",0
"cambridge_mobile","health_clinical",0
"arity","health_clinical",0
"smartcar","health_clinical",0
"high_mobility","health_clinical",0
"dataminr","health_clinical",0
"recorded_future","health_clinical",0
"meltwater","health_clinical",0
"brandwatch","health_clinical",0
"talkwalker","health_clinical",0
"sprinklr","health_clinical",0
"graphika","health_clinical",0
"babel_street","health_clinical",0
"sayari","health_clinical",0
"kharon","health_clinical",0
"janes","health_clinical",0
"acled","health_clinical",0
"gdelt","health_clinical",0
"bellingcat","health_clinical",0
"newsguard","health_clinical",0
"zoominfo","health_clinical",0
"apollo_io","health_clinical",0
"cognism","health_clinical",0
"lusha","health_clinical",0
"people_data_labs","health_clinical",0
"opencorporates","health_clinical",0
"moodys_bvd","health_clinical",0
"pitchbook","health_clinical",0
"crunchbase","health_clinical",0
"tracxn","health_clinical",0
"dealroom","health_clinical",0
"numerator","health_clinical",0
"profitero","health_clinical",0
"dataweave","health_clinical",0
"intelligence_node","health_clinical",0
"trax_retail","health_clinical",0
"dunnhumby","health_clinical",0
"eightyfour_51","health_clinical",0
"clearview_ai","health_clinical",0
"pimeyes","health_clinical",0
"tools_for_humanity","health_clinical",0
"yoti","health_clinical",0
"idemia","health_clinical",0
"sensetime","health_clinical",0
"megvii","health_clinical",0
"hikvision","health_clinical",0
"arab_advisors","health_clinical",0
"asdaa_bcw","health_clinical",0
"insight_discovery","health_clinical",0
"ventures_middle_east","health_clinical",0
"space42","health_clinical",0
"presight_ai","health_clinical",0
"lucidya","health_clinical",0
"mozn","health_clinical",0
"crowd_analyzer","health_clinical",0
"tarjama","health_clinical",0
"idsc_egypt","health_clinical",0
"rada_research","health_clinical",0
"statistics_lebanon","health_clinical",0
"information_international","health_clinical",0
"scpr_syria","health_clinical",0
"yemen_polling_center","health_clinical",0
"diwan_research","health_clinical",0
"immar_rc","health_clinical",0
"sunergia","health_clinical",0
"iranpoll","health_clinical",0
"turkiye_raporu","health_clinical",0
"geocartography","health_clinical",0
"near_east_consulting","health_clinical",0
"jmcc","health_clinical",0
"zogby_research","health_clinical",0
"reach_initiative","health_clinical",1
"acaps","health_clinical",1
"afriksurvey","health_clinical",0
"sagapoll","health_clinical",0
"dalberg_research","health_clinical",2
"stears","health_clinical",0
"datalens_africa","health_clinical",0
"creditregistry","health_clinical",0
"indicina","health_clinical",0
"africa_polling_institute","health_clinical",0
"global_infoanalytics","health_clinical",0
"amini","health_clinical",0
"research_solutions_africa","health_clinical",2
"msurvey","health_clinical",0
"echo_mobile","health_clinical",2
"viamo","health_clinical",2
"twaweza","health_clinical",1
"research_world_intl","health_clinical",0
"charis_uas","health_clinical",1
"digital_umuganda","health_clinical",0
"somali_public_agenda","health_clinical",0
"mpoi_zimbabwe","health_clinical",0
"social_research_foundation","health_clinical",0
"eighty20","health_clinical",0
"lightstone","health_clinical",0
"lelapa_ai","health_clinical",0
"masakhane","health_clinical",0
"awarri","health_clinical",0
"romir","health_clinical",0
"mediascope","health_clinical",0
"ipsos_comcon","health_clinical",0
"tiburon_research","health_clinical",0
"anketolog","health_clinical",0
"sberindex","health_clinical",0
"yandex_data","health_clinical",0
"baw_belarus","health_clinical",0
"bisam","health_clinical",0
"demoscope_kz","health_clinical",0
"ijtimoiy_fikr","health_clinical",0
"questmobile","health_clinical",0
"analysys_yiguan","health_clinical",0
"iimedia","health_clinical",0
"talkingdata","health_clinical",0
"aurora_mobile","health_clinical",0
"miaozhen_admaster","health_clinical",0
"qichacha","health_clinical",0
"tianyancha","health_clinical",0
"wind_information","health_clinical",0
"intron_health","health_clinical",2
"african_languages_lab","health_clinical",0
"aflabox","health_clinical",1
"tolbi","health_clinical",0
"soko_aerial","health_clinical",0
"geoinfotech","health_clinical",0
"helium_health","health_clinical",2
"pula","health_clinical",0
"apollo_agriculture","health_clinical",0
"hello_tractor","health_clinical",0
"mpharma","health_clinical",2
"ehealth_africa","health_clinical",2
"lacuna_fund","health_clinical",1
"makerere_ai","health_clinical",2
"cntxt_ai","health_clinical",0
"arabic_ai","health_clinical",0
"aydi","health_clinical",0
"widebot","health_clinical",0
"mawdoo3","health_clinical",0
"aaru","health_clinical",0
"simile","health_clinical",0
"conveo","health_clinical",0
"perspective_ai","health_clinical",0
"theysaid","health_clinical",0
"versive","health_clinical",0
"hivemapper","health_clinical",0
"dimo","health_clinical",0
"weatherxm","health_clinical",0
"nova_labs_helium","health_clinical",0
"safecast","health_clinical",1
"biobot","health_clinical",2
"verily","health_clinical",2
"wastewaterscan","health_clinical",2
"hawkeye_360","health_clinical",0
"unseenlabs","health_clinical",0
"kleos_space","health_clinical",0
"naturemetrics","health_clinical",0
"rainforest_connection","health_clinical",0
"fugro","health_clinical",0
"clarity_movement","health_clinical",2
"aclima","health_clinical",2
"nuview","health_clinical",0
"orbital_sidekick","health_clinical",0
"wyvern","health_clinical",0
"hydrosat","health_clinical",0
"muon_space","health_clinical",0
"myriota","health_clinical",0
"astrocast","health_clinical",0
"nearmap","health_clinical",0
"vexcel_imaging","health_clinical",0
"airqo","health_clinical",2
"code_for_africa","health_clinical",1
"aerobotics","health_clinical",0
"ujuzikilimo","health_clinical",0
"robocare","health_clinical",0
"astral_aerial","health_clinical",0
"earthranger","health_clinical",0
"falcon_eye_drones","health_clinical",0
"falcon_3d","health_clinical",0
"digital_earth_africa","health_clinical",0
"sansa","health_clinical",0
"nasrda","health_clinical",0
"egsa","health_clinical",0
"kenya_space_agency","health_clinical",0
"essti","health_clinical",0
"mbrsc","health_clinical",0
"tubitak_uzay","health_clinical",0
"imagesat","health_clinical",0
"taranis","health_clinical",0
"agritask","health_clinical",0
"asterra","health_clinical",0
"norc","health_clinical",2
"westat","health_clinical",2
"rti_international","health_clinical",2
"mathematica","health_clinical",1
"abt_global","health_clinical",2
"ssrs","health_clinical",2
"icf_international","health_clinical",2
"quinnipiac_poll","health_clinical",0
"marist_poll","health_clinical",0
"monmouth_poll","health_clinical",0
"siena_research","health_clinical",0
"emerson_polling","health_clinical",0
"surveyusa","health_clinical",0
"prri","health_clinical",0
"ap_norc","health_clinical",0
"civiqs","health_clinical",0
"echelon_insights","health_clinical",0
"data_for_progress","health_clinical",0
"cygnal","health_clinical",0
"leger","health_clinical",0
"angus_reid_institute","health_clinical",0
"nanos_research","health_clinical",0
"ekos_research","health_clinical",0
"abacus_data","health_clinical",0
"environics_research","health_clinical",0
"skywatch","health_clinical",0
"mda_space","health_clinical",0
"ecopia_ai","health_clinical",0
"farmers_edge","health_clinical",0
"deveron","health_clinical",0
"semios","health_clinical",0
"bluedot","health_clinical",2
"local_logic","health_clinical",0
"riskthinking_ai","health_clinical",0
"triton_digital","health_clinical",0
"descartes_datamyne","health_clinical",0
"browse_ai","health_clinical",0
"internet_archive","health_clinical",0
"exa_ai","health_clinical",0
"altana","health_clinical",0
"project44","health_clinical",0
"fourkites","health_clinical",0
"clear_secure","health_clinical",0
"id_me","health_clinical",0
"socure","health_clinical",0
"observa","health_clinical",0
"ookla","health_clinical",0
"purpleair","health_clinical",0
"motive","health_clinical",0
"lytx","health_clinical",0
"catalina_marketing","health_clinical",0
"inmar_intelligence","health_clinical",0
"data_axle","health_clinical",0
"bombora","health_clinical",0
"thinknum","health_clinical",0
"om1","health_clinical",2
"verana_health","health_clinical",2
"atropos_health","health_clinical",2
"aetion","health_clinical",2
"edison_research","health_clinical",0
"luminate_data","health_clinical",0
"flashpoint","health_clinical",0
"zignal_labs","health_clinical",0
"albedo","health_clinical",0
"centaur_labs","health_clinical",2
"fulcrum_app","health_clinical",0
"rep_data","health_clinical",0
"understanding_america","health_clinical",2
"forsa","health_clinical",0
"infratest_dimap","health_clinical",0
"allensbach","health_clinical",0
"civey","health_clinical",0
"insa_consulere","health_clinical",0
"infas","health_clinical",0
"gesis","health_clinical",0
"soep_diw","health_clinical",1
"ororatech","health_clinical",0
"liveeo","health_clinical",0
"constellr","health_clinical",0
"limesurvey","health_clinical",0
"agf_videoforschung","health_clinical",0
"ifop","health_clinical",0
"opinionway","health_clinical",0
"bva_xsight","health_clinical",0
"elabe","health_clinical",0
"odoxa","health_clinical",1
"csa_research","health_clinical",0
"credoc","health_clinical",0
"scrapingbee","health_clinical",0
"shippeo","health_clinical",0
"owkin","health_clinical",2
"doxa","health_clinical",0
"swg_italia","health_clinical",0
"cerved","health_clinical",0
"auditel_italia","health_clinical",0
"e_geos","health_clinical",0
"planetek_italia","health_clinical",0
"sigma_dos","health_clinical",0
"gad3","health_clinical",0
"metroscopia","health_clinical",0
"cuarenta_db","health_clinical",0
"kido_dynamics","health_clinical",0
"deimos_imaging","health_clinical",0
"marktest","health_clinical",0
"intercampus","health_clinical",0
"metron_analysis","health_clinical",0
"kapa_research","health_clinical",0
"marinetraffic","health_clinical",0
"kieskompas","health_clinical",0
"io_research","health_clinical",0
"motivaction","health_clinical",0
"nipo_nfield","health_clinical",0
"lifelines","health_clinical",2
"ivox","health_clinical",0
"sora_institute","health_clinical",0
"gfs_bern","health_clinical",0
"sotomo","health_clinical",0
"link_institut","health_clinical",0
"red_c","health_clinical",0
"epinion","health_clinical",0
"voxmeter","health_clinical",0
"novus","health_clinical",0
"taloustutkimus","health_clinical",0
"finngen","health_clinical",2
"decode_genetics","health_clinical",2
"signicat","health_clinical",0
"natcen","health_clinical",2
"understanding_society","health_clinical",2
"uk_data_service","health_clinical",1
"opinium","health_clinical",0
"survation","health_clinical",0
"deltapoll","health_clinical",0
"focaldata","health_clinical",0
"jl_partners","health_clinical",0
"more_in_common","health_clinical",0
"bmg_research","health_clinical",0
"signal_ai","health_clinical",0
"rezatec","health_clinical",0
"open_cosmos","health_clinical",0
"iproov","health_clinical",0
"truelayer","health_clinical",0
"yapily","health_clinical",0
"our_future_health","health_clinical",2
"lifebit","health_clinical",2
"ovilongwa","health_clinical",0
"star_awards_bwa","health_clinical",0
"igd_burkina","health_clinical",0
"gradis_burundi","health_clinical",0
"afrosondagem","health_clinical",0
"cible_cameroun","health_clinical",0
"laereag_tchad","health_clinical",0
"avenir_nepad_congo","health_clinical",0
"cofinco_comores","health_clinical",0
"zechlab","health_clinical",0
"qa_strategic_swz","health_clinical",0
"abcon_ethiopia","health_clinical",0
"cergep_gabon","health_clinical",0
"stat_view_guinea","health_clinical",0
"igpad_guinea_bissau","health_clinical",0
"advision_lesotho","health_clinical",0
"cdg_liberia","health_clinical",0
"coef_resources","health_clinical",0
"csr_malawi","health_clinical",0
"great_mali","health_clinical",0
"sista_consult","health_clinical",0
"straconsult_mus","health_clinical",0
"gsc_morocco","health_clinical",0
"cs_research_moz","health_clinical",0
"survey_warehouse","health_clinical",0
"lasdel_niger","health_clinical",0
"cres_senegal","health_clinical",0
"igr_sierra_leone","health_clinical",0
"sudan_polling_center","health_clinical",0
"repoa_tanzania","health_clinical",0
"crpd_gambia","health_clinical",0
"crop_togo","health_clinical",0
"hatchile_uganda","health_clinical",0
"cesor_zambia","health_clinical",0
"smile_identity","health_clinical",0
"zindi","health_clinical",1
"kartoza","health_clinical",0
"geoterraimage","health_clinical",0
"spatial_collective","health_clinical",0
"ramani_huria","health_clinical",0
"farmerline","health_clinical",0
"esoko","health_clinical",0
"sunculture","health_clinical",0
"thriveagric","health_clinical",0
"mono_nigeria","health_clinical",0
"stitch_za","health_clinical",0
"metropol_kenya","health_clinical",0
"crc_credit_bureau","health_clinical",0
"africa_check","health_clinical",0
